Time,AUV1_X,AUV1_Y,AUV2_X,AUV2_Y,AUV3_X,AUV3_Y,Error_AUV2,Error_AUV3,Distance_12,Distance_13,Distance_23,Energy_AUV2,Energy_AUV3,Reward_AUV2,Reward_AUV3
0.9500000000000001,0.5066666666666667,-0.32933333333333337,-2.4967433532985415,1.3394777076328472,-2.3184448787416567,-1.524233256165104,2.023871951226469,2.3191218002020637,3.4358990145925477,3.067416024862421,2.8692561457990995,9.506736236572934,10.016478238857662,-2.4333301249816985,-2.837363445398
1.0,0.5333333333333333,-0.3466666666666667,-2.62943003588825,1.286179348673394,-2.5367302268816383,-1.3520556343096204,1.873563579365723,2.171153096236297,3.5593901499416685,3.230494890882509,2.6398630797875193,8.914384933319834,9.198777724243799,-2.2931957416529203,-2.60358693058475
1.05,0.56,-0.364,-2.795019863461028,1.2114276360902303,-2.588746476225236,-1.4087732056311688,1.6988882664271077,2.0831701413875514,3.706498417748874,3.3175526254674046,2.62830766107,6.507129820282337,12.492443012412467,-2.099017323493151,-2.509028211264301
1.1,0.5866666666666667,-0.38133333333333336,-2.623525893474512,1.2417310379513022,-2.747524283783412,-1.5445712979992876,1.8290683803425816,1.864159460276611,3.5971758681664934,3.5312818998917934,2.789060111959388,4.940605600873452,11.838905955636958,-1.89092913120349,-2.411698504806375
1.1500000000000001,0.6133333333333334,-0.3986666666666667,-2.850423829914702,1.2340994681081343,-3.0963271080031634,-1.5568837115740546,1.5795261204677697,1.5406410094945464,3.829300058342193,3.88626392736403,2.8017950552179136,9.081904851306716,4.68223312238453,-2.1006850993816,-2.0647169719419436
1.2000000000000002,0.6400000000000001,-0.4160000000000001,-2.910511776840413,1.3144536224794447,-3.0895810812194626,-1.8654819550445676,1.4743375999793225,1.384570094656482,3.9497599442288513,4.00134639582603,3.1849734838729455,1.2506096273049685,3.889030951509576,-1.6613211273144357,-1.7252754488861102
1.25,0.6666666666666666,-0.43333333333333335,-2.9499044077877388,1.3527006687241903,-3.2269709631422825,-1.767788767547501,1.399877509038472,1.2911186092771694,4.033547296497948,4.115967115778256,3.132765582992007,6.639583255983934,9.987581590057388,-1.7025668967737837,-1.6833009601290005
1.3,0.6933333333333334,-0.45066666666666666,-3.095310655712246,1.438049006488506,-3.315568531430879,-2.0876232705022777,1.2164569810218169,1.0554979967609739,4.2333284977371175,4.330233375252538,3.5325456170525897,6.380631982935584,8.446969844065961,-1.6234274233671981,-1.5681770108448052
1.35,0.7200000000000001,-0.4680000000000001,-3.2052438814138737,1.3605397719312577,-3.4961119542824113,-2.132056353553353,1.0883470605683194,0.8528414869170065,4.3302537138268775,4.532624356688334,3.5046871374723843,1.5179816102849792,4.76140802651508,-1.3115066304801786,-1.2549573855133422
1.4000000000000001,0.7466666666666667,-0.4853333333333334,-3.3240455530729247,1.4406172386592424,-3.4489305610154384,-2.049950561598647,0.9322333915546812,0.9146704204444858,4.503330276772487,4.477841351356521,3.492801144268881,2.2826661648651605,0.4723147197001057,-1.21035078932067,-0.9043194213095104
1.4500000000000002,0.7733333333333334,-0.5026666666666667,-3.4668649926104007,1.4945068428083166,-3.678931275665643,-2.040329115519626,0.7598069313630879,0.7167775594671518,4.687001586332638,4.710314846712191,3.5411915170881523,0.9511596889331705,8.875622281337499,-1.001834118008568,-1.1978412868090873
1.5,0.8,-0.52,-3.3699027717587295,1.4009408101127128,-3.512923309369238,-2.1169974225044235,0.8338535625872652,0.7965459536500065,4.59108949181756,4.599098633426584,3.5208442570905887,0.5409342281981836,2.8175514754186852,-0.8067374955033706,-0.8761075259249976
1.55,0.8266666666666667,-0.5373333333333333,-3.4797185307417884,1.481726878357184,-3.7793902250240103,-2.1291968923252007,0.6938766360411596,0.5672446800660155,4.756212527514978,4.87337559397359,3.623337356917386,7.51702162781852,9.11607990500778,-1.079886061087878,-1.084778362267149
1.6,0.8533333333333335,-0.5546666666666668,-3.447116627724397,1.505294401922938,-3.490029991699101,-2.094985424987558,0.7021150808311539,0.80154760735973,4.768365492667929,4.608403937424759,3.600535569726578,0.5874072102079095,4.50220632182748,-0.7445018580558135,-0.7742659911468194
1.6500000000000001,0.8800000000000001,-0.5720000000000001,-3.5428374134462723,1.412152690580176,-3.619100961732776,-2.140190314216008,0.577380107496991,0.6613315743814898,4.847509946902292,4.764570319080797,3.5531615432627923,4.334585044259509,11.28356512684849,-0.8854258694822493,-1.1261241826990904
1.7000000000000002,0.9066666666666667,-0.5893333333333334,-3.4135348582331666,1.294263052229714,-3.601575571680324,-2.1493309718243205,0.6896925171426027,0.6598695130701875,4.712968975014902,4.770517866197898,3.448724273179051,1.0689593938082844,0.8265166875140306,-0.6538181388588288,-0.744099318801816
1.75,0.9333333333333333,-0.6066666666666667,-3.5676199054027697,1.4412714532403794,-3.7682242178240637,-2.3578069952789074,0.5013439271280814,0.38858593813260023,4.94496012119991,5.017084398067999,3.8043710581600383,8.587011385341157,3.195994432671924,-0.9535728656294595,-0.8310719692721437
1.8,0.96,-0.624,-3.47325051476939,1.4438104313898503,-3.69108875776402,-2.183671006798783,0.5707917602895465,0.5618083990225247,4.891783939103171,4.905629448098132,3.6340163847338474,2.8865462712370915,1.9578276427178722,-0.6467033927438649,-0.5203649974732407
1.85,0.9866666666666667,-0.6413333333333333,-3.6393458585558958,1.5802052754817413,-3.6577121798500216,-2.3407666581856232,0.43467917650391696,0.46562509706216487,5.131785817234781,4.9455362192173045,3.9210149485005883,5.198178008314392,11.769553698074091,-0.7746852673291454,-0.9028180527736368
1.9000000000000001,1.0133333333333334,-0.6586666666666667,-3.638878055515515,1.5170144492290611,-3.7599145583238345,-2.279270987172803,0.3896418516135234,0.4419927604118988,5.135821173347083,5.040858438684105,3.798214442293768,3.7926688028725133,1.5792832402557047,-0.6162384323796637,-0.5831547513894524
1.9500000000000002,1.04,-0.676,-3.803050329381294,1.5348276428960028,-3.6782716625808183,-2.4307869858781572,0.2628335863553302,0.3734973606328369,5.323804594414915,5.034020743672051,3.967577232976836,0.6075856297987967,3.2046956206546042,-0.4525695991890666,-0.6233673418987816
2.0,1.0666666666666667,-0.6933333333333334,-3.739630615639874,1.4825611784280914,-3.9512841512387364,-2.4296640714971396,0.2616478972008413,0.2642796085601692,5.27588954511187,5.30986580274963,3.9179463530380345,1.8275313763779495,2.6269407991043665,-0.3979119054924245,-0.5281454040633249
2.0500000000000003,1.0933333333333335,-0.7106666666666668,-4.014047545727647,1.4645774399973552,-3.9047661785847394,-2.6086834905394727,0.20552651923384496,0.10200088268216012,5.551308527489197,5.346350773634283,4.074726619718477,1.1175545223253172,8.458388731847283,-0.36110998326607996,-0.575371961141746
2.1,1.12,-0.728,-3.891701690353199,1.3618866067497626,-4.058905854606552,-2.6755400630517507,0.09064508607811353,0.18643859524549902,5.429988937572631,5.532989982646782,4.040887445421885,9.099998576696164,1.9403560763006629,-0.5363376375584531,-0.2611741808715805
2.15,1.1466666666666667,-0.7453333333333333,-3.955114835985706,1.2241174055871704,-3.9037902511630302,-2.5520133113321553,0.1062672651133835,0.19979622484774023,5.468721122332023,5.363879903740917,3.776479498722174,1.9644208705799724,3.204630481012437,-0.25406316720029415,-0.3961087345734221
2.2,1.1733333333333333,-0.7626666666666667,-3.854582495030515,1.2633005893543159,-3.915282709252595,-2.609570415416914,0.038125999770485884,0.17689337226227111,5.420745419181841,5.413415436303645,3.873346658331051,1.954318645973649,6.4770391204514395,-0.26895589219653665,-0.4788433567851761
2.25,1.2,-0.78,-3.9078267561684075,1.1394679966174535,-3.814747735057069,-2.5137063952584806,0.13458087871093619,0.2667016678154567,5.456578741397259,5.305980843465246,3.654359977017747,1.7674554255854444,0.031197477170831368,-0.20265324062670667,-0.22343192932332617
